,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C19orf26,C3orf72,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF18B,KIF2C,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN12,PTPN13,PTPN9,RHOXF2BB,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC38A2,SLC4A1,SLC6A9,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318
TMSB4X,4.663934426229508,4.8235867446393765,4.937070938215103,5.06670746634027,4.578297595841455,4.548083170890188,5.018005540166205,4.450819672131147,4.748253376804844,4.757713248638838,4.499214454045561,4.0675332910589725,4.986315789473684,4.708576998050682,4.592631578947368,3.8588516746411483,4.3446519524618,3.735208711433757,4.9747583243823845,4.629554655870446,5.02280701754386,4.478468899521531,4.070076877587226,4.823013415892673,4.890749601275917,4.5828173374613,4.910755148741419,4.60053222945003,4.260496747486695,4.8253588516746415,4.881320949432404,4.455916862219242,4.103906673901248,4.166118421052632,4.5798548094373865,4.280320366132723,4.443738656987295,4.131578947368421,5.097096188747732,5.1875,5.103508771929825,4.821052631578947,4.887719298245614,4.973684210526316,4.390298034242232,4.581235697940503,4.628369704749679,4.3584136397331354,4.459556786703601,4.423245614035087,4.60860484544695,4.131578947368421,4.961538461538462,4.667763157894737,4.955712451861361,4.1004248288883645,4.849624060150376,4.490332975295381,4.5569456427955135,4.84324942791762,4.646730462519936,4.905103668261563,4.84804753820034,4.693390452876377,4.588285229202038,4.61578947368421,4.641274238227147,4.783492822966507,4.930499325236167,4.657894736842105,4.1192982456140355,4.878947368421053,4.259725400457666,4.740215924426451,4.441520467836257,4.832586786114222,3.986842105263158,5.152631578947369,4.198464912280702,4.5256410256410255,4.948275862068965,4.495336442371753,4.6926994906621395,4.29484425349087,4.240535549399815,4.325536062378168,4.7368421052631575,4.8997493734335835,5.080701754385965,3.9597815292949354,4.056899004267425,4.7368421052631575,4.5319548872180455,4.557610241820768,4.539829302987198,4.782548476454294,5.165903890160183,4.42822966507177,4.114930182599355,3.8467368421052632,4.523157894736842,4.126038781163435,4.397761645493043,4.329573934837093,4.610216718266254
TP73,4.900213827512474,5.328502415458937,5.5482041587901705,5.8857431749241655,4.6725711218464845,4.637144390767579,5.723874904652937,4.405559515324305,5.074259330511735,5.217391304347826,4.5347177157689815,3.5060240963855422,5.657391304347826,5.009661835748792,4.8017391304347825,3.0307422046552484,4.181626928471248,2.72143928035982,5.631765749778173,4.882943143812709,5.9681159420289855,4.529644268774703,3.509037616023449,5.333333333333333,5.465085638998683,4.686700767263427,5.517958412098299,4.76990718124084,3.981436248168051,5.313570487483531,5.398124467178175,4.419551370811409,3.585387718511878,3.744565217391304,4.706896551724138,4.026465028355387,4.391804097951025,3.6747600225861095,5.955022488755622,6.125905797101449,6.060869565217391,5.253260869565217,5.560869565217391,5.654731457800511,4.270298585646936,4.753308128544424,4.805938494167551,4.224127372933252,4.4100686498855834,4.355072463768116,4.7481021394064875,3.729096989966555,5.6521739130434785,4.951086956521739,5.581654294803817,3.5911483720023396,5.385093167701863,4.509316770186335,4.651461154668567,5.330812854442344,4.877470355731226,5.454984628897672,5.371669004207574,4.987866531850354,4.693782141187471,4.794021739130435,4.831121281464531,5.2272727272727275,5.616499442586399,4.968379446640316,3.6268115942028984,5.6347826086956525,3.948015122873346,5.139353400222966,4.3902308105206655,5.334875115633673,3.3645484949832776,6.033333333333333,3.8342391304347827,4.569676700111483,5.610194902548725,4.516235553109521,4.988078541374474,4.027506654835848,3.9210526315789473,4.147342995169082,5.093478260869565,5.4227053140096615,5.866666666666666,3.275635767022149,3.5223266745005875,5.093478260869565,4.597308488612836,4.645710928319624,4.622209165687426,5.165903890160183,6.1398865784499055,4.683794466403162,3.6384205856255547,3.0198260869565217,4.569565217391304,3.6819221967963385,4.253373313343328,4.145617667356798,4.762659846547314
TSC22D1,4.3546944858420265,4.4646464646464645,4.529644268774703,4.617336152219873,4.295173961840629,4.2805836139169475,4.578947368421052,4.217585692995529,4.404666130329847,4.429467084639499,4.25101763907734,3.9759036144578315,4.56,4.383838383838384,4.32,3.8438934802571167,4.153958944281525,3.7636363636363637,4.552875695732839,4.3426573426573425,4.618181818181818,4.242424242424242,3.975485188968335,4.46524064171123,4.5041322314049586,4.2994652406417115,4.517786561264822,4.315628192032686,4.099080694586313,4.462809917355372,4.4884135472370765,4.215981470758541,3.9981255857544515,4.0397727272727275,4.299373040752351,4.1146245059288535,4.2142110762800415,4.017709563164108,4.636363636363637,4.6875,4.654545454545454,4.452272727272727,4.5181818181818185,4.55614973262032,4.180722891566265,4.3063241106719365,4.330376940133037,4.162612035851472,4.222966507177033,4.204545454545454,4.316017316017316,4.027972027972028,4.5524475524475525,4.363636363636363,4.539911308203991,3.9942927028128823,4.48051948051948,4.246753246753247,4.284649776453056,4.470355731225297,4.34435261707989,4.505050505050505,4.478005865102639,4.376321353065539,4.302052785923753,4.321590909090909,4.337799043062201,4.43801652892562,4.538461538461538,4.363636363636363,4.007575757575758,4.527272727272727,4.096837944664031,4.4125874125874125,4.21324354657688,4.468085106382978,3.9265734265734267,4.663636363636364,4.0625,4.265734265734266,4.5423197492163006,4.24741081703107,4.373900293255132,4.1187384044526905,4.083732057416268,4.143097643097643,4.404545454545454,4.5,4.618181818181818,3.9108061749571186,3.9717444717444716,4.404545454545454,4.268398268398268,4.2862407862407865,4.273955773955774,4.42822966507177,4.683794466403162,4.297520661157025,4.0064935064935066,3.829818181818182,4.263636363636364,4.019138755980861,4.181818181818182,4.144300144300145,4.318716577540107
UBASH3A,4.21796587487454,3.991307634164777,3.93566992014197,3.7643569055529187,4.3361048122952885,4.321365583270345,3.872359470103831,4.422382067581131,4.163175004515081,4.003166783954962,4.35470606152909,4.808581263830834,3.894285714285714,4.1674225245653815,4.2036734693877555,4.99824778396207,4.497366688610928,5.147290640394089,3.9039983340274884,4.173469387755102,3.5775510204081633,4.319109461966605,4.808186195826646,3.9841936774709885,3.95021645021645,4.328031212484994,3.922803904170364,4.256936482458152,4.584155010318734,4.013296227581942,4.012805122048819,4.411542961133498,4.779612876078266,4.700892857142857,4.294862772695285,4.569210292812778,4.426577527562749,4.719719056453751,3.7364532019704435,3.697278911564626,3.6170068027210887,4.080102040816326,3.825170068027211,3.8733493397358942,4.475165970002458,4.239130434782608,4.267048282727726,4.469244035642426,4.435767991407089,4.434523809523809,4.301101392938127,4.653846153846154,3.8532182103610677,4.161989795918367,3.9298158287705327,4.762103047497026,3.9708454810495626,4.3713036234902125,4.320006691201071,4.026175687666371,4.211193568336426,3.9889713461142033,3.9845292955892035,4.165401044138585,4.32971253017336,4.254081632653061,4.26047261009667,4.040352504638219,3.838042909471481,4.12152133580705,4.756462585034013,3.716326530612245,4.627329192546584,4.066718995290424,4.424162257495591,4.000651324359531,4.824568288854003,3.745578231292517,4.651360544217687,4.363945578231292,3.8800140745953553,4.370576078532679,4.1616194865042795,4.595793419408579,4.62047977085571,4.50302343159486,4.11734693877551,4.020246193715582,3.814965986394558,4.888525221409319,4.764202978488693,4.11734693877551,4.33843537414966,4.3306674020959735,4.322118036403751,4.114930182599355,3.6384205856255547,4.0064935064935066,4.731986672219908,4.98204081632653,4.3579591836734695,4.701933404940924,4.512197982641332,4.513281503077422,4.286074429771909
UBASH3B,4.038819672131147,3.653925925925926,3.5318260869565217,3.2375813953488373,4.240592592592592,4.230913580246914,3.41080701754386,4.412327868852459,3.928778761061947,3.695448275862069,4.297074626865672,5.1088192771084335,3.45408,3.9496296296296296,4.0448,5.459232323232324,4.559483870967742,5.718841379310345,3.472326530612245,3.9876923076923076,2.9856,4.2543030303030305,5.107775280898877,3.643921568627451,3.5699393939393937,4.227058823529412,3.5231304347826087,4.118831460674158,4.715685393258427,3.684848484848485,3.664156862745098,4.3958216560509555,5.053690721649485,4.9175,4.181241379310345,4.685913043478261,4.420781609195402,4.957922077922078,3.1862068965517243,3.0963333333333334,3.0122666666666666,3.7824,3.3914666666666666,3.4287058823529413,4.510457831325302,4.100869565217391,4.122536585365854,4.514478873239437,4.427621052631579,4.439333333333333,4.178793650793651,4.8627692307692305,3.4043076923076923,3.957,3.516487804878049,5.030959641255605,3.6148571428571428,4.3235918367346935,4.225836065573771,3.696695652173913,4.036121212121212,3.6206868686868687,3.6350967741935483,3.9523720930232558,4.2274408602150535,4.1096,4.108294736842105,3.739272727272727,3.394051282051282,3.9025454545454545,5.015066666666667,3.2384,4.77704347826087,3.793230769230769,4.418172839506173,3.664,5.163384615384615,3.1786666666666665,4.834333333333333,4.299897435897436,3.4477241379310346,4.321215189873418,3.9478709677419355,4.71869387755102,4.775438596491228,4.574814814814815,3.8672,3.6671746031746033,3.305066666666667,5.263698113207547,5.050162162162162,3.8672,4.261904761904762,4.240216216216216,4.235675675675676,3.8467368421052632,3.0198260869565217,3.829818181818182,4.98204081632653,5.442432,4.29264,4.933894736842105,4.560367816091954,4.587936507936508,4.1566117647058825
ZBTB1,4.491147540983606,4.499259259259259,4.546956521739131,4.558604651162791,4.485432098765432,4.460987654320988,4.571578947368421,4.4416393442622955,4.521238938053098,4.463448275862069,4.4441791044776116,4.3590361445783135,4.5608,4.498518518518519,4.4416,4.306060606060606,4.405806451612904,4.2892413793103445,4.557551020408163,4.452307692307692,4.457333333333334,4.417575757575758,4.360449438202247,4.496078431372549,4.524242424242424,4.485,4.525652173913043,4.4676404494382025,4.388539325842697,4.509090909090909,4.543529411764706,4.4403821656050955,4.369896907216495,4.376875,4.470172413793104,4.394782608695652,4.438620689655172,4.363376623376624,4.566206896551724,4.60625,4.522666666666667,4.533,4.472666666666667,4.544705882352941,4.425301204819277,4.448695652173913,4.4887804878048785,4.403380281690141,4.452,4.429166666666666,4.49015873015873,4.336923076923077,4.529230769230769,4.47125,4.556097560975609,4.361165919282511,4.507142857142857,4.445306122448979,4.4659016393442625,4.525217391304348,4.4781818181818185,4.548686868686869,4.5116129032258065,4.488372093023256,4.489032258064516,4.476,4.494105263157895,4.494090909090909,4.504102564102564,4.449090909090909,4.370166666666667,4.424,4.4052173913043475,4.477948717948718,4.436296296296296,4.508510638297873,4.315769230769231,4.604,4.377083333333333,4.464102564102564,4.531724137931034,4.448354430379747,4.486451612903226,4.414285714285715,4.390877192982456,4.396296296296296,4.496,4.557619047619047,4.5873333333333335,4.324528301886793,4.335135135135135,4.496,4.458333333333333,4.470540540540541,4.456486486486487,4.523157894736842,4.569565217391304,4.263636363636364,4.3579591836734695,4.29264,4.4604,4.352631578947369,4.444367816091954,4.4031746031746035,4.485176470588235
ZBTB10,4.22260569456428,4.011695906432749,3.9588100686498855,3.799265605875153,4.332033788174139,4.318388564002599,3.899353647276085,4.412424503882657,4.170936190032604,4.023593466424682,4.349567949725059,4.774889029803425,3.92,4.175438596491228,4.2105263157894735,4.951621477937268,4.483022071307301,5.091470054446461,3.929108485499463,4.182186234817814,3.6280701754385967,4.315789473684211,4.773506800709639,4.005159958720331,3.9728867623604467,4.325077399380805,3.9473684210526314,4.258426966292135,4.563571850975754,4.031897926634769,4.028895768833849,4.401273885350318,4.747693977211069,4.6743421052631575,4.293103448275862,4.551487414187643,4.416817906836056,4.691045796308954,3.7731397459165152,3.7357456140350878,3.663157894736842,4.093421052631579,3.857894736842105,3.9009287925696596,4.462270133164236,4.241418764302059,4.2682926829268295,4.455893254262417,4.4260387811634345,4.425438596491228,4.299916457811195,4.631578947368421,3.882591093117409,4.171052631578948,3.953145057766367,4.729289591692235,3.992481203007519,4.366272824919442,4.31665228645384,4.043478260869565,4.215311004784689,4.007442849548113,4.00509337860781,4.173806609547124,4.326542161856254,4.254605263157894,4.262049861495845,4.057416267942584,3.8690958164642377,4.133971291866029,4.725438596491228,3.7578947368421054,4.605263157894737,4.082321187584346,4.414554905782976,4.020156774916013,4.787449392712551,3.780701754385965,4.628289473684211,4.358974358974359,3.907441016333938,4.364423717521652,4.16893039049236,4.575725026852846,4.596952908587258,4.488304093567251,4.128947368421053,4.037176274018379,3.8456140350877193,4.850049652432969,4.731863442389758,4.128947368421053,4.333333333333333,4.327880512091038,4.317923186344239,4.126038781163435,3.6819221967963385,4.019138755980861,4.701933404940924,4.933894736842105,4.352631578947369,4.67590027700831,4.497277676950998,4.4979114452798665,4.2860681114551085
ZBTB25,4.413793103448276,4.33546189868029,4.3478260869565215,4.292435177759957,4.453668227614588,4.43138924364978,4.341399475700746,4.455247785943094,4.414301698708168,4.315101070154578,4.432149596843369,4.541199279878133,4.3420689655172415,4.400170285227756,4.3742528735632185,4.5749448508069195,4.458472376714869,4.618390804597701,4.343420126671358,4.370468611847922,4.153256704980843,4.400557297109021,4.542167118687847,4.330628803245436,4.337513061650992,4.450304259634889,4.328335832083958,4.412114167635283,4.478755004520212,4.350400557297109,4.374126662159116,4.451057910535178,4.537978433463681,4.5136494252873565,4.427863654379706,4.477261369315342,4.4548817545250365,4.511270338856546,4.287356321839081,4.3005268199233715,4.213026819923372,4.391666666666667,4.2555555555555555,4.3231913455037185,4.463509209250796,4.39255372313843,4.430333613680965,4.446333171442448,4.4673926194797335,4.4511494252873565,4.443897099069513,4.468611847922193,4.305039787798409,4.379310344827586,4.351976450798991,4.5255399206226485,4.333333333333333,4.43889279849871,4.434332014320709,4.36631684157921,4.402298850574713,4.368744920469059,4.341490545050056,4.392408446939321,4.453714003213447,4.417097701149426,4.431578947368421,4.350052246603971,4.282051282051282,4.349007314524556,4.5296934865900385,4.181609195402299,4.50599700149925,4.3486590038314175,4.452391088406414,4.345316703350452,4.517683465959328,4.316858237547892,4.495450191570881,4.449160035366932,4.316686484344035,4.440710024734468,4.389877641824249,4.500586441473141,4.493748739665255,4.454022988505747,4.379885057471264,4.386517058930852,4.3310344827586205,4.546952938625027,4.5083876980428705,4.379885057471264,4.435686918445539,4.441286113699907,4.428549238894067,4.397761645493043,4.253373313343328,4.181818181818182,4.512197982641332,4.560367816091954,4.444367816091954,4.497277676950998,4.490421455938697,4.462324393358876,4.434888438133874
ZC3HAV1,4.358053603955243,4.2633744855967075,4.263630089717046,4.194905869324474,4.406427591612776,4.387223202038017,4.248677248677248,4.421545667447306,4.349627756707402,4.250136836343733,4.393034825870647,4.547714668196596,4.252698412698413,4.339800117577895,4.326349206349207,4.60285393618727,4.435483870967742,4.659551176792556,4.2552640103660515,4.318681318681318,4.061375661375662,4.363636363636363,4.5478865703584805,4.258636788048553,4.258297258297258,4.402894491129786,4.247066942719116,4.362582486177992,4.464241127162476,4.278018278018278,4.295051353874883,4.415428167020524,4.540664375715922,4.509920634920635,4.380405035577449,4.461697722567288,4.421638387155628,4.511028653885797,4.186644772851669,4.190145502645502,4.112169312169312,4.319444444444445,4.177248677248677,4.235294117647059,4.4362210747752915,4.34472049689441,4.37824235385211,4.42186452045607,4.432915622389307,4.420634920634921,4.393801965230536,4.468864468864469,4.218559218559219,4.323412698412699,4.265776229190863,4.528009110968752,4.258503401360544,4.401360544217687,4.3890189955763725,4.291925465838509,4.348244348244348,4.287638287638288,4.266769073220686,4.333702473237357,4.4057006315070835,4.365277777777778,4.378111946532999,4.282106782106782,4.199023199023199,4.294372294372295,4.53042328042328,4.104761904761904,4.492408557625949,4.285307285307285,4.419361160101901,4.272205336035123,4.531135531135531,4.2100529100529105,4.488425925925926,4.407814407814408,4.231527093596059,4.402451275868997,4.330517153097798,4.483317136378361,4.481342244500139,4.432980599647267,4.316666666666666,4.305996472663139,4.231746031746032,4.564839772386942,4.515444015444015,4.316666666666666,4.393424036281179,4.3966108966108965,4.385027885027885,4.329573934837093,4.145617667356798,4.144300144300145,4.513281503077422,4.587936507936508,4.4031746031746035,4.4979114452798665,4.462324393358876,4.441421012849585,4.38468720821662
ZNF318,4.550819672131148,4.606535947712418,4.675191815856778,4.723939808481532,4.519970951343501,4.493536673928831,4.7176470588235295,4.449373191899711,4.598125976054138,4.56105476673428,4.466549604916594,4.27214741318214,4.700235294117647,4.569934640522876,4.4941176470588236,4.169934640522876,4.39146110056926,4.119513184584179,4.694357743097239,4.513122171945701,4.64,4.441354723707665,4.2738929279577,4.604152249134948,4.644919786096256,4.521107266435986,4.6521739130434785,4.514606741573034,4.353073364177131,4.613903743315508,4.655132641291811,4.450281004121393,4.291085506367495,4.315441176470588,4.50973630831643,4.363682864450128,4.4453008789722785,4.295034377387319,4.738742393509128,4.794852941176471,4.710588235294118,4.629117647058823,4.608235294117647,4.685121107266436,4.419135364989369,4.49539641943734,4.538020086083214,4.393869096934549,4.459566563467492,4.432352941176471,4.532773109243697,4.276923076923077,4.670588235294118,4.538235294117647,4.687374461979914,4.283619097863361,4.62016806722689,4.464585834333733,4.4997107039537125,4.630690537084399,4.536185383244207,4.666191325014855,4.622770398481974,4.558139534883721,4.52561669829222,4.52514705882353,4.545758513931888,4.5903743315508025,4.64343891402715,4.519786096256684,4.296078431372549,4.5717647058823525,4.364450127877238,4.5656108597285066,4.442992011619463,4.6157697121401755,4.216742081447964,4.7823529411764705,4.3257352941176475,4.48868778280543,4.66815415821501,4.4680565897244975,4.5565464895635674,4.3817527010804325,4.348297213622291,4.378867102396514,4.577058823529412,4.670868347338936,4.748235294117647,4.214428412874584,4.251987281399046,4.577058823529412,4.486274509803922,4.503179650238474,4.487599364069952,4.610216718266254,4.762659846547314,4.318716577540107,4.286074429771909,4.1566117647058825,4.485176470588235,4.2860681114551085,4.434888438133874,4.38468720821662,4.5298269896193775
