,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C19orf26,C3orf72,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF18B,KIF2C,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN12,PTPN13,PTPN9,RHOXF2BB,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC38A2,SLC4A1,SLC6A9,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318
CBFA2T3,108.75311964766333,108.59480375898286,109.0677049534934,108.33911836167998,109.35526073337019,109.32651557029666,109.15475255302435,109.18473207731833,109.15163122440893,108.61811631497685,109.00801960347516,108.7324222262183,108.87970149253731,109.10005527915976,108.90328358208956,104.95658073270013,108.13721714010592,107.41821924858466,108.73652147426135,108.8467278989667,109.32537313432836,108.67412935323384,101.5416736542009,108.87737781679836,108.58796924468567,108.8920105355575,108.72388059701493,108.89166526915982,108.69126278718765,108.84803256445048,109.37620719929762,98.04163893906265,108.72795814740729,108.85121268656717,109.27804940813175,108.88805970149254,109.18270715388574,109.06338437681721,109.01132269686053,109.0898631840796,107.98407960199005,109.14962686567164,108.63731343283582,108.17954345917471,108.89246538392375,108.70863075924724,108.65198398252639,108.76897204120243,108.20219952867242,109.23756218905473,109.29874437337124,109.01779563719862,109.150401836969,109.00513059701493,109.35748088824172,109.26357004216585,109.05756929637526,109.01340237587573,109.07560557866405,109.03396063162448,109.2159656264134,109.25478667269712,108.84159845931632,109.16834432488719,109.26063232225967,108.10932835820896,109.10039277297722,108.72184531886025,109.14274779946422,108.97625508819539,108.85808457711443,108.41044776119404,108.95035691109669,108.35246842709529,108.76008844665562,108.52651635439823,100.35476463834672,108.8681592039801,109.15111940298507,108.7294297742059,109.09778692743181,109.26601171358398,109.20052961001444,108.73103868413037,109.25098193244305,108.98535102266446,109.12425373134329,109.10009476427386,109.06716417910448,108.82399324134047,108.24808390480032,108.95746268656717,109.22867803837953,109.22206534893103,109.24021782977007,109.04772191673213,107.51135626216742,108.5444369063772,109.21032592141334,103.49707462686567,108.79537313432836,108.01178318931657,108.98919197117858,109.29969201610993,109.1262510974539
CBL,109.33715188623346,109.60999553770638,109.39444735463593,109.91986550854581,109.30767514502455,109.39015320541425,109.29148171633904,110.26407268417934,110.11120588548886,109.0112172829248,108.7324222262183,110.2563507040209,110.18072289156626,109.89803659080768,109.61060240963856,103.83059510770354,107.63097551496308,106.28915662650603,108.15810179493484,109.2354031510658,110.76224899598394,110.27272727272727,102.24868011371328,109.52586817859674,108.19532676159182,108.32725017717931,108.34049240440021,108.48368755922567,110.31609584405035,109.6575392479007,109.56992676588708,97.74215332668253,110.1897900881878,108.1762048192771,109.91909015371832,109.54740701938188,109.60684115773438,109.37114692536379,109.67677606979643,109.6980421686747,108.18232931726908,109.43313253012049,109.25783132530121,109.15060240963855,109.25983451879809,109.86720796228391,110.10020570085219,109.93806210758527,110.01357006975269,110.02761044176707,109.32587492828456,109.51760889712698,109.65708989805375,109.55496987951807,109.57625624449015,109.96315306067319,109.84982788296041,109.09638554216868,109.20501678846534,109.0324777370351,109.06626506024097,109.01472556894244,109.21414691022153,109.60353040067245,109.10584272574168,107.39382530120481,109.78262523779328,109.29134720700986,109.1393265369169,109.30558598028477,108.08182730923694,108.51204819277109,110.01990570979571,110.25146740809392,110.25717685557044,110.24070751089464,101.12442075996293,109.2722891566265,109.99598393574297,110.12542477602719,109.9634399667636,109.12017691017233,110.20054411193159,109.97836242930907,109.82508983301628,110.2541276215975,108.75150602409639,108.68932874354562,109.73795180722891,108.56603773584905,108.6751872354282,109.09277108433734,109.88927137119909,109.19651579290134,109.62959947899706,109.40187064045656,108.84651650078575,109.23603504928806,109.93508728792722,104.35893975903615,110.14397590361446,108.2010145846544,110.18169228638693,109.07745266781411,109.40864635010631
CDKN1A,109.44950819672131,109.7325925925926,109.46753623188405,109.91906976744185,109.39938271604939,109.49308641975308,109.34526315789473,110.25606557377048,110.15522123893805,109.17379310344828,108.87970149253731,110.18072289156626,110.2432,109.96962962962964,109.7032,104.08707070707071,107.85451612903226,106.53641379310345,108.31469387755102,109.33384615384615,110.74,110.28272727272727,102.10044943820225,109.53647058823529,108.37272727272727,108.49352941176471,108.43130434782609,108.6256179775281,110.28404494382022,109.7230303030303,109.63450980392157,97.73133757961783,110.17773195876289,108.354375,110.02,109.66782608695652,109.67954022988506,109.51298701298701,109.79379310344828,109.74791666666667,108.33866666666667,109.485,109.364,109.28411764705882,109.38168674698795,109.97652173913043,110.12878048780487,109.98450704225353,110.00294736842105,110.11333333333333,109.43396825396826,109.64846153846153,109.75692307692307,109.595,109.64658536585365,110.00780269058296,109.86928571428571,109.25428571428571,109.31901639344262,109.10463768115942,109.17242424242424,109.13515151515152,109.26064516129033,109.66418604651163,109.23161290322581,107.51425,109.83684210526316,109.38227272727272,109.23846153846154,109.44,108.265,108.592,110.08608695652174,110.19897435897435,110.24049382716049,110.18042553191489,100.95038461538462,109.398,110.03333333333333,110.19128205128204,110.0,109.24025316455696,110.24774193548387,110.03387755102041,109.94473684210526,110.27925925925926,108.878,108.82539682539682,109.783,108.71811320754718,108.89918918918919,109.2095,109.99,109.36216216216216,109.68432432432432,109.45684210526316,108.97217391304348,109.26363636363637,109.99244897959184,104.31152,110.1402,108.34,110.16758620689656,109.21238095238095,109.46352941176471
CDKN1B,109.37765634486946,109.53155006858711,109.6731078904992,109.557278208441,109.74942844078646,109.83219021490626,109.63872644574398,110.197328476017,110.09603408718453,109.21008939974458,109.10005527915976,109.89803659080768,109.96962962962964,109.97599451303155,109.70074074074074,104.30321735877291,107.99671445639187,106.92056194125159,108.74867724867725,109.38247863247864,110.46666666666667,109.91442199775533,102.17769454848107,109.57516339869281,108.60381593714926,108.8319716775599,108.93357487922705,109.07199334165627,109.90262172284645,109.6425364758698,109.94353667392883,97.74239207360226,109.82932416953035,108.74623842592592,110.03081098339719,109.652576489533,109.79970200085143,109.5971620971621,109.81928480204343,109.83063271604938,108.28024691358024,109.75555555555556,109.35061728395061,108.99183006535948,109.41477019187863,109.65982286634461,109.77687443541102,109.81559728742828,109.4785575048733,110.12191358024691,109.68342151675485,109.68589743589743,109.87749287749288,109.70543981481481,109.94444444444444,110.08711177545258,109.88756613756614,109.3424036281179,109.58227079538555,109.49033816425121,109.57154882154882,109.53535353535354,109.44086021505376,109.86520241171404,109.57467144563918,107.75069444444445,109.84736842105264,109.3186026936027,109.56030389363723,109.44276094276094,108.68132716049382,108.7925925925926,109.93518518518519,109.68281101614436,109.9355281207133,109.84672970843184,101.252849002849,109.49753086419753,110.05401234567901,109.85612535612536,109.97701149425288,109.6094702297234,110.15352449223417,109.76455026455027,109.98521767381416,110.08196159122085,109.30185185185185,109.2799823633157,109.80154320987654,109.07337526205451,108.76176176176176,109.44537037037037,110.01234567901234,109.67317317317317,109.88488488488488,109.61866471734893,108.57165861513688,109.22727272727273,110.02343159486017,104.5962962962963,109.89259259259259,108.38304093567251,110.0583226905066,109.63550852439741,109.73812636165577
CDKN1C,109.16,109.3037037037037,109.40289855072464,109.28651162790698,109.48222222222222,109.55901234567901,109.37122807017543,109.90754098360655,109.80743362831858,109.00275862068966,108.90328358208956,109.61060240963856,109.7032,109.70074074074074,109.4768,104.24929292929293,107.86387096774193,106.79558620689656,108.52979591836734,109.18153846153847,110.176,109.62545454545455,101.8885393258427,109.28156862745098,108.44242424242424,108.65705882352941,108.68695652173913,108.8323595505618,109.62831460674157,109.39393939393939,109.6556862745098,97.64229299363058,109.55422680412372,108.554375,109.77689655172414,109.43304347826087,109.5296551724138,109.38337662337662,109.56827586206897,109.5625,108.14933333333333,109.473,109.13333333333334,108.78588235294117,109.19421686746988,109.4408695652174,109.5180487804878,109.53971830985915,109.19073684210527,109.86916666666667,109.41714285714286,109.44769230769231,109.61384615384615,109.44875,109.65317073170732,109.79318385650224,109.59285714285714,109.11020408163266,109.30622950819672,109.19768115942028,109.30424242424242,109.2690909090909,109.17935483870967,109.57209302325582,109.34021505376344,107.5755,109.5717894736842,109.10636363636364,109.29846153846154,109.25636363636363,108.493,108.572,109.66956521739131,109.37128205128205,109.65530864197531,109.51148936170213,101.04615384615384,109.23466666666667,109.75416666666666,109.60512820512821,109.69241379310346,109.34379746835442,109.8974193548387,109.52326530612245,109.7319298245614,109.8037037037037,109.07,109.02984126984127,109.52933333333333,108.86716981132075,108.62054054054055,109.194,109.74095238095238,109.42918918918919,109.60378378378378,109.33736842105263,108.35304347826087,108.97454545454545,109.73795918367347,104.3552,109.614,108.22105263157894,109.75172413793103,109.37650793650793,109.4484705882353
CEBPA,104.36810730253353,104.0231949120838,104.41062801932367,103.50833920601363,104.72546452176081,104.67614415762564,104.5224171539961,104.25302202351382,104.3240368284616,104.23301985370951,104.95658073270013,103.83059510770354,104.08707070707071,104.30321735877291,104.24929292929293,104.36230996837057,105.09856630824373,105.29515848136538,105.10884353741497,104.38966588966589,104.40673400673401,103.82047750229569,97.42458290772898,104.21152703505645,104.76828895010713,104.94786096256685,104.19038208168642,104.55737146748383,103.84394506866417,104.25038261401897,104.53040205981382,95.31094383323682,103.98490055191085,105.37815656565657,104.50513758272379,104.25076855511638,104.50435388366422,104.59163059163059,104.31591779867642,104.34217171717172,104.14882154882154,104.2739898989899,104.12861952861952,103.96286393345217,104.50675428988681,104.07048748353097,103.84577482138458,104.0453834115806,103.45986177565125,104.42045454545455,104.7989417989418,104.53457653457653,104.42268842268842,104.20296717171718,104.58881497905888,104.39239932961907,104.26623376623377,104.87487116058544,104.5224374896506,104.41018884497146,104.52678298132844,104.79196000408122,104.23786249592702,104.38360347662673,104.75974801781254,105.22285353535354,104.39744816586922,104.39279155188247,104.51748251748252,104.69559228650138,105.27887205387205,104.12323232323233,104.24483970136144,103.45817145817146,103.92580122209752,103.571889103804,95.75194250194251,104.3053872053872,104.25589225589225,104.01087801087802,104.37269244165796,104.74952052167242,104.31622678396872,104.0674087816945,104.62838915470495,104.11952861952862,104.73989898989899,104.7312810646144,104.3983164983165,104.50695635601296,104.62175812175812,104.39747474747475,104.49458874458874,104.61848211848212,104.43174993174993,104.39460393407762,103.11067193675889,104.00252525252525,104.47639661925376,99.55822222222223,103.97969696969697,103.8782562466773,104.10066179031696,104.75661375661376,104.34795008912656
CEBPB,107.82945531464833,107.68279569892474,107.93361383824217,107.32445611402851,108.21604938271605,108.1620868180008,108.01358234295417,108.01956636700159,108.02169568940907,107.72191323692992,108.13721714010592,107.63097551496308,107.85451612903226,107.99671445639187,107.86387096774193,105.09856630824373,107.72762747138397,107.19132369299221,107.90454246214615,107.93672456575682,108.20967741935483,107.65004887585533,100.5123233055455,107.76375711574953,107.86412512218963,108.19615749525617,107.59502103786816,107.901051105473,107.64208046393621,107.82795698924731,108.17552182163188,97.69200739675365,107.72098436980379,108.18800403225806,108.23540044493882,107.93758765778401,108.12699295513534,108.14348554671135,108.02002224694104,107.9700940860215,107.39569892473118,107.93427419354839,107.70322580645161,107.44117647058823,108.00077730275943,107.79978962131837,107.63926042486231,107.740345297592,107.19864176570458,108.14448924731182,108.23502304147465,108.03846153846153,108.04838709677419,107.88911290322581,108.14948859166012,108.0891074786634,107.90437788018433,108.14976958525345,107.93257535695399,107.83426834969612,108.05425219941348,108.18181818181819,107.7330905306972,107.96061515378845,108.20013874436351,107.66189516129032,108.01528013582343,107.87133431085044,107.99131513647643,108.11217008797654,108.23373655913979,107.4274193548387,107.92391304347827,107.28287841191067,107.7021107128634,107.4162663006177,99.31482630272953,107.78763440860214,107.97076612903226,107.74937965260546,108.00333704115684,108.16537362188649,108.13007284079085,107.74292297564187,108.18024900962082,107.9226403823178,108.10604838709678,108.07706093189964,107.9478494623656,107.93213633597078,107.62336530078466,107.90201612903226,108.13805683563749,108.159764603313,108.07693984306887,107.9331494057725,106.7054698457223,107.5300586510264,108.08459512837393,102.59703225806452,107.74129032258064,107.29966044142614,107.853170189099,108.19252432155658,107.91859582542695
CEBPE,106.75884680610514,106.458748403576,107.06006996501749,105.91756214915797,107.50519369944658,107.43507875691783,107.24113732607381,106.85856416054268,106.887763198047,106.74768133174791,107.41821924858466,106.28915662650603,106.53641379310345,106.92056194125159,106.79558620689656,105.29515848136538,107.19132369299221,107.2265398335315,107.52160450387052,106.94801061007958,106.88827586206897,106.2473354231975,99.63618752421542,106.75821501014198,107.19038662486939,107.63073022312373,107.05247376311844,107.35838822161952,106.21635025184037,106.71118077324974,107.39405003380662,96.97755326158577,106.34340561677924,107.84655172413792,107.18400713436385,106.8487256371814,107.20610384462941,107.19399910434393,106.98430439952438,106.98433908045978,106.40275862068965,107.11017241379311,106.64436781609196,106.1866125760649,107.02941420855836,106.44542728635682,106.24642556770395,106.51840699368626,105.69626134301271,107.07672413793104,107.4648056923919,107.05835543766578,107.08222811671088,106.91831896551724,107.3682085786375,107.08838719653626,106.86108374384237,107.28740323715694,107.16913510457886,107.18180909545228,107.42016718913271,107.5717868338558,106.85094549499443,107.11146752205293,107.506340378198,107.3548275862069,106.96079854809437,106.82257053291536,107.24916003536693,107.12351097178683,107.87419540229885,106.66068965517242,106.71634182908545,105.7817860300619,106.34576415495955,106.04181951577402,98.54694960212201,106.86597701149425,106.92313218390805,106.38355437665783,106.92936979785969,107.52282845918813,106.93581757508342,106.44334975369458,107.19431336963098,106.6544061302682,107.52896551724137,107.53995621237,106.9264367816092,107.29225764476253,106.63979496738118,107.11396551724138,107.1024630541872,107.43019571295433,107.1995340167754,107.04773139745916,105.32563718140929,106.43761755485893,107.05918367346939,102.14940689655172,106.43275862068965,106.35862068965517,106.67015457788347,107.58040503557746,107.11026369168357
CELF2,108.28604884576781,108.08465608465609,108.90032534753031,107.69625059326056,109.25699168556311,109.26832955404385,109.05048335123523,108.80093676814988,108.7836373487448,108.24137931034483,108.73652147426135,108.15810179493484,108.31469387755102,108.74867724867725,108.52979591836734,105.10884353741497,107.90454246214615,107.52160450387052,108.8521449396085,108.43171114599686,108.78775510204082,108.05905998763141,101.25223572575098,108.55702280912365,108.36116264687693,108.73559423769508,108.72182786157941,108.88649392341206,108.04586104104563,108.41929499072356,109.26390556222489,97.6466917977382,108.08878602987586,108.84757653061224,108.90464461646728,108.4849157054126,108.90851513019001,108.72541743970315,108.68613652357494,108.78571428571429,107.48027210884354,108.9908163265306,108.25510204081633,107.54921968787515,108.50971231866241,108.02706299911269,107.99552015928323,108.3294050014372,107.45671321160043,108.90901360544218,109.1373501781665,108.70408163265306,108.89638932496075,108.69068877551021,109.27426580388253,108.99890180287362,108.73833819241983,108.71012078300708,108.94145199063232,109.00029577048211,109.1595547309833,109.22923108637394,108.62606978275181,109.01803512102515,109.13693219223173,107.95102040816326,108.74178302900107,108.26669758812616,109.03139717425432,108.56215213358071,108.83605442176871,108.23673469387755,108.49955634427684,107.63160648874934,108.1758629377677,107.9826313504125,100.33634222919937,108.6,108.85076530612245,108.12192569335427,108.77339901477832,109.21467321105658,108.75641869651086,108.16618075801749,108.95255997135696,108.48412698412699,109.10408163265306,109.11208292840946,108.72993197278912,108.73777435502502,107.79453943739658,108.78469387755102,108.8899416909621,109.10617760617761,109.05763927192498,108.80827067669173,106.80567879325643,108.10111317254174,108.91732611411912,103.66612244897959,108.26040816326531,107.58968850698174,108.60661505981703,109.31519274376417,108.99159663865547
CITED1,108.95712484237075,109.04700854700855,109.14548494983278,108.90787119856887,109.33570750237416,109.33048433048432,109.18960863697706,109.53972257250946,109.44043567052417,108.83554376657825,108.8467278989667,109.2354031510658,109.33384615384615,109.38247863247864,109.18153846153847,104.38966588966589,107.93672456575682,106.94801061007958,108.43171114599686,109.0991124260355,109.7897435897436,109.24417249417249,101.63785652549697,109.02036199095022,108.48251748251748,108.79920814479638,108.6613712374582,108.81114952463267,109.21089023336215,109.1107226107226,109.4815233785822,97.79838314551691,109.21173671689135,108.61538461538461,109.59250663129974,109.25250836120401,109.3921308576481,109.28721278721278,109.37267904509284,109.3076923076923,108.16666666666667,109.27115384615385,108.92051282051283,108.57579185520362,109.09406858202038,109.17140468227424,109.16416510318949,109.18743228602384,108.7327935222672,109.56009615384616,109.26007326007326,109.20266272189349,109.35650887573965,109.27283653846153,109.39493433395873,109.48723697826837,109.26923076923077,109.00549450549451,109.04665825977301,108.99163879598662,109.23135198135198,109.1923076923077,108.93300248138958,109.26475849731663,109.24813895781638,107.7014423076923,109.2991902834008,108.96241258741259,109.12426035502959,109.12937062937063,108.65,108.40384615384616,109.31270903010034,108.91617357001972,109.26210826210826,109.0810147299509,100.99778106508876,108.96666666666667,109.42548076923077,109.23372781065089,109.39389920424404,109.21859785783836,109.62903225806451,109.16562009419152,109.43049932523617,109.46011396011396,109.0125,109.00030525030525,109.22564102564102,108.90420899854863,108.37837837837837,109.0375,109.45833333333333,109.30093555093555,109.38461538461539,109.14119433198381,108.03010033444816,108.7604895104895,109.40541601255887,104.14307692307692,109.25307692307692,108.24291497975709,109.36516357206013,109.24847374847374,109.19638009049774
CKS1B,109.91693989071038,110.1679012345679,109.99710144927536,110.41705426356589,109.919341563786,110.00658436213992,109.89122807017544,110.81857923497267,110.69911504424779,109.57471264367815,109.32537313432836,110.76224899598394,110.74,110.46666666666667,110.176,104.40673400673401,108.20967741935483,106.88827586206897,108.78775510204082,109.7897435897436,111.36444444444444,110.82222222222222,102.59176029962546,110.07450980392157,108.75757575757575,108.87450980392157,108.88985507246377,109.06217228464419,110.84194756554307,110.23636363636363,110.17777777777778,98.07855626326963,110.73539518900344,108.79479166666667,110.52931034482759,110.11739130434782,110.21149425287356,109.97316017316017,110.25977011494253,110.275,108.70666666666666,110.015,109.80888888888889,109.7078431372549,109.83935742971887,110.42753623188406,110.64715447154471,110.49295774647888,110.55859649122807,110.62222222222222,109.94179894179894,110.12564102564103,110.26153846153846,110.12291666666667,110.18211382113822,110.55724962630792,110.41428571428571,109.7156462585034,109.80765027322404,109.6280193236715,109.69090909090909,109.64175084175085,109.7741935483871,110.20620155038759,109.7168458781362,107.95083333333334,110.36280701754386,109.8409090909091,109.74529914529914,109.9060606060606,108.67777777777778,109.05333333333333,110.59565217391304,110.81025641025641,110.79588477366255,110.74326241134752,101.26410256410256,109.85555555555555,110.58055555555555,110.7008547008547,110.56091954022989,109.74430379746835,110.78817204301075,110.54013605442177,110.44152046783626,110.80864197530865,109.35,109.29629629629629,110.32444444444444,109.15471698113207,109.25225225225225,109.68166666666667,110.4920634920635,109.80450450450451,110.22162162162162,109.98421052631579,109.33623188405797,109.76212121212122,110.5326530612245,104.64266666666667,110.68733333333333,108.69824561403509,110.7264367816092,109.71534391534392,109.9929411764706
CLDN6,109.3725782414307,109.75196408529742,109.34892402283707,110.06412966878084,109.24261129816685,109.33688739244295,109.22381711855397,110.25459513164431,110.12657548940734,109.07680250783699,108.67412935323384,110.27272727272727,110.28272727272727,109.91442199775533,109.62545454545455,103.82047750229569,107.65004887585533,106.2473354231975,108.05905998763141,109.24417249417249,110.82222222222222,110.44123048668503,102.11559414368404,109.49673202614379,108.16988062442609,108.33467023172905,108.24967061923584,108.45301327885598,110.40245148110317,109.67814508723599,109.5326797385621,97.61551823972206,110.2803811308966,108.1434659090909,109.98380355276907,109.62121212121212,109.6332288401254,109.4210940574577,109.75757575757575,109.67834595959596,108.25252525252525,109.3965909090909,109.31262626262627,109.3529411764706,109.30540343190945,110.00527009222661,110.2309682187731,110.00618864703372,110.26299840510367,110.07954545454545,109.2919672919673,109.55244755244755,109.66550116550117,109.54119318181819,109.52272727272727,109.96066041581737,109.82034632034632,109.11224489795919,109.15275707898658,108.96047430830039,109.04591368227732,108.98102234465871,109.14418377321603,109.57646229739252,109.06810035842294,107.31306818181818,109.76698564593302,109.34022038567493,109.07070707070707,109.33815426997245,108.07840909090909,108.46363636363637,110.07608695652173,110.48407148407148,110.33314627759073,110.31914893617021,101.03583916083916,109.27777777777777,110.0044191919192,110.28127428127428,109.98275862068965,109.08323743766782,110.24975562072336,110.06864564007421,109.84994683678894,110.3195847362514,108.70189393939394,108.6523569023569,109.71843434343434,108.58976558033162,108.78562653562653,109.09128787878788,109.91432178932179,109.22133497133497,109.60339885339886,109.35885167464114,109.1455862977602,109.2107438016529,109.93197278911565,104.37248484848485,110.21242424242425,108.25917065390749,110.19313827934518,109.04449254449254,109.34349376114082
CNN1,101.64652790569166,101.7070328755722,102.08223416381696,101.83093807159655,102.13184907754196,102.14038008045499,102.03666469544648,102.39638975870326,102.33588545291836,101.50445563734986,101.5416736542009,102.24868011371328,102.10044943820225,102.17769454848107,101.8885393258427,97.42458290772898,100.5123233055455,99.63618752421542,101.25223572575098,101.63785652549697,102.59176029962546,102.11559414368404,101.79775280898876,102.19762062128223,101.08205652025877,101.1353271645737,101.5962383976551,101.5067541977023,102.25539704582755,101.89853592100783,102.19442608504076,92.8905746797395,102.14363488937796,101.08356741573034,101.9711352189074,101.66707376648755,102.00865297688235,101.66175397636071,101.89345215032932,102.12757490636704,100.51835205992509,102.08061797752809,101.70112359550562,101.13615333773959,101.62393393799918,101.73473375671715,101.8509180597424,102.09542649153347,101.73684210526316,102.11633895131087,102.09291956482967,101.83448573898012,102.04278305963699,101.84691011235955,102.28021375719375,102.37567390537613,102.28290529695025,101.74730566383857,101.93811014919875,102.08532812245562,101.75059584610146,101.89808194302576,101.89525190286335,102.27828586360073,101.8509121662438,100.74508426966293,102.23441750443524,101.56409601634321,101.89830020167099,101.50357507660878,100.93970037453184,101.15056179775281,102.18905715681485,101.85278017862288,102.26231100013871,102.33803490317953,94.87402765773552,101.84531835205992,102.16432584269663,101.89196197061365,102.31576908175126,101.97781254444602,102.19083001087351,101.91630360009172,102.17455154740784,102.2103620474407,101.63539325842697,101.6199393615124,102.25936329588015,101.31015475938096,101.24339508047373,101.63202247191012,102.17656500802568,101.88824779836015,102.12769511084117,102.02646363098758,100.9027845627748,101.8644024514811,102.29454253611557,98.84116853932585,102.19741573033708,100.60023654642224,102.39609970295751,101.93311931514178,102.28962326503635
